Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
11186,H11186,F,,328.0,Yes
11187,H11187,M,57.0,,No
11188,H11188,F,56.0,596.0,Yes
11189,H11189,M,,,No
11190,H11190,F,41.0,277.0,Yes
11191,H11191,F,50.0,400.0,No
11192,H11192,F,37.0,259.0,No
11193,H11193,F,55.0,,Yes
11194,H11194,M,50.0,,Yes
11195,H11195,F,53.0,481.0,No
11196,H11196,M,,187.0,No
11197,H11197,F,65.0,829.0,No
11198,H11198,M,,,No
11199,H11199,M,61.0,,Yes
11200,H11200,M,56.0,,No
11201,H11201,F,63.0,714.0,No
11202,H11202,M,62.0,766.0,No
11203,H11203,M,65.0,882.0,Yes
11204,H11204,M,,,Yes
11205,H11205,F,,375.0,Yes
11206,H11206,M,,,Yes
11207,H11207,F,,,No
11208,H11208,M,,1164.0,Yes
11209,H11209,M,,680.0,Yes
11210,H11210,F,,,No
11211,H11211,,56.0,593.0,No
11212,H11212,F,63.0,,Yes
11213,H11213,F,57.0,509.0,No
11214,H11214,M,62.0,,No
11215,H11215,F,,,No
11216,H11216,M,64.0,892.0,Yes
11217,H11217,M,,1041.0,No
11218,H11218,M,,707.0,No
11219,H11219,M,30.0,,Yes
11220,H11220,M,52.0,442.0,No
11221,H11221,F,,,Yes
11222,H11222,F,,649.0,No
11223,H11223,F,,,No
11224,H11224,M,60.0,,Yes
11225,H11225,F,56.0,567.0,Yes
11226,H11226,M,59.0,679.0,No
11227,H11227,F,57.0,556.0,Yes
11228,H11228,M,,,No
11229,H11229,M,57.0,549.0,Yes
11230,H11230,M,,,No
11231,H11231,F,51.0,426.0,Yes
11232,H11232,F,61.0,729.0,No
11233,H11233,M,60.0,,No
11234,H11234,F,,227.0,No
11235,H11235,F,,,No
11236,H11236,M,64.0,,No
11237,H11237,,64.0,860.0,Yes
11238,H11238,F,43.0,,No
11239,H11239,F,46.0,,Yes
11240,H11240,M,,,Yes
11241,H11241,M,39.0,,Yes
11242,H11242,M,56.0,527.0,No
11243,H11243,M,60.0,675.0,No
11244,H11244,M,,,No
11245,H11245,M,63.0,,No
11246,H11246,F,43.0,331.0,Yes
11247,H11247,F,66.0,914.0,Yes
11248,H11248,F,,591.0,Yes
11249,H11249,F,63.0,786.0,Yes
11250,H11250,M,,,Yes
11251,H11251,,50.0,421.0,No
11252,H11252,,60.0,636.0,No
11253,H11253,F,,1075.0,No
11254,H11254,M,46.0,,Yes
11255,H11255,F,43.0,330.0,Yes
11256,H11256,F,62.0,785.0,Yes
11257,H11257,M,49.0,365.0,No
11258,H11258,F,48.0,382.0,No
11259,H11259,M,,866.0,No
11260,H11260,F,61.0,741.0,No
11261,H11261,F,,,Yes
11262,H11262,M,,,No
11263,H11263,F,57.0,577.0,Yes
11264,H11264,F,61.0,791.0,No
11265,H11265,M,,,Yes
11266,H11266,F,,,No
11267,H11267,M,31.0,186.0,Yes
11268,H11268,M,,,Yes
11269,H11269,F,62.0,,Yes
11270,H11270,M,52.0,405.0,No
11271,H11271,M,,,No
11272,H11272,M,64.0,892.0,No
11273,H11273,F,,264.0,No
11274,H11274,F,59.0,656.0,Yes
11275,H11275,F,,510.0,No
11276,H11276,F,64.0,859.0,No
11277,H11277,M,,,Yes
11278,H11278,F,65.0,,Yes
11279,H11279,M,,,Yes
11280,H11280,M,,1191.0,Yes
11281,H11281,M,62.0,726.0,Yes
11282,H11282,,,,No
11283,H11283,F,,557.0,No
11284,H11284,F,,,No
11285,H11285,F,35.0,,Yes
11286,H11286,F,58.0,664.0,No
11287,H11287,M,,810.0,No
11288,H11288,M,,655.0,Yes
11289,H11289,M,72.0,1200.0,No
11290,H11290,M,65.0,882.0,No
11291,H11291,F,51.0,424.0,No
11292,H11292,F,56.0,552.0,Yes
11293,H11293,F,60.0,623.0,No
11294,H11294,,49.0,379.0,Yes
11295,H11295,F,,851.0,Yes
11296,H11296,F,72.0,1161.0,Yes
11297,H11297,M,58.0,680.0,Yes
11298,H11298,M,,,Yes
11299,H11299,F,,,No
11300,H11300,F,52.0,424.0,No
11301,H11301,F,,865.0,Yes
11302,H11302,F,56.0,517.0,No
11303,H11303,M,,358.0,
11304,H11304,M,,,Yes
11305,H11305,F,65.0,884.0,No
11306,H11306,F,39.0,,No
11307,H11307,F,65.0,862.0,No
11308,H11308,M,62.0,714.0,Yes
11309,H11309,M,35.0,255.0,Yes
11310,H11310,F,50.0,428.0,No
11311,H11311,F,63.0,706.0,No
11312,H11312,,54.0,491.0,Yes
11313,H11313,F,49.0,388.0,Yes
11314,H11314,F,,1155.0,Yes
11315,H11315,F,52.0,448.0,No
11316,H11316,M,,361.0,No
11317,H11317,F,,,No
11318,H11318,F,,693.0,No
11319,H11319,F,32.0,,Yes
11320,H11320,M,58.0,611.0,Yes
11321,H11321,F,60.0,691.0,Yes
11322,H11322,F,49.0,359.0,Yes
11323,H11323,F,41.0,294.0,No
11324,H11324,F,57.0,569.0,No
11325,H11325,M,54.0,474.0,Yes
11326,H11326,F,72.0,,Yes
11327,H11327,M,63.0,736.0,Yes
11328,H11328,M,,328.0,Yes
11329,H11329,M,62.0,794.0,Yes
11330,H11330,M,45.0,324.0,No
11331,H11331,F,53.0,465.0,No
11332,H11332,F,,,Yes
11333,H11333,F,69.0,,Yes
11334,H11334,F,64.0,822.0,No
11335,H11335,F,59.0,,Yes
11336,H11336,M,58.0,,No
11337,H11337,M,,,Yes
11338,H11338,M,,,No
11339,H11339,F,56.0,,No
11340,H11340,F,66.0,922.0,No
11341,H11341,M,68.0,1003.0,No
11342,H11342,M,,643.0,Yes
11343,H11343,M,64.0,,Yes
11344,H11344,F,,614.0,Yes
11345,H11345,,53.0,482.0,No
11346,H11346,F,,227.0,Yes
11347,H11347,M,67.0,960.0,Yes
11348,H11348,F,,774.0,No
11349,H11349,M,67.0,934.0,
11350,H11350,F,65.0,855.0,Yes
11351,H11351,M,,,No
11352,H11352,M,63.0,715.0,Yes
11353,H11353,,,,Yes
11354,H11354,F,59.0,642.0,No
11355,H11355,M,,506.0,No
11356,H11356,F,56.0,511.0,No
11357,H11357,M,58.0,657.0,No
11358,H11358,F,49.0,,No
11359,H11359,F,50.0,424.0,No
11360,H11360,F,,,Yes
11361,H11361,F,63.0,707.0,Yes
11362,H11362,F,,,No
11363,H11363,F,,,No
11364,H11364,F,,,No
11365,H11365,M,,754.0,Yes
11366,H11366,F,,828.0,Yes
11367,H11367,M,,205.0,No
11368,H11368,M,,,No
11369,H11369,M,,,Yes
11370,H11370,M,,,No
11371,H11371,,,,No
11372,H11372,M,,373.0,Yes
11373,H11373,M,36.0,,No
11374,H11374,F,,315.0,No
11375,H11375,F,67.0,938.0,Yes
11376,H11376,F,63.0,705.0,Yes
11377,H11377,F,,,No
11378,H11378,F,53.0,488.0,Yes
11379,H11379,F,,,No
11380,H11380,,45.0,317.0,No
11381,H11381,M,,306.0,No
11382,H11382,M,66.0,,Yes
11383,H11383,M,62.0,,Yes
11384,H11384,M,61.0,,Yes
11385,H11385,M,58.0,,No
11386,H11386,M,,626.0,No
11387,H11387,M,29.0,210.0,Yes
11388,H11388,M,60.0,617.0,Yes
11389,H11389,F,,,Yes
11390,H11390,M,,,Yes
11391,H11391,F,44.0,325.0,Yes
11392,H11392,F,,,No
11393,H11393,F,60.0,,Yes
11394,H11394,M,,,Yes
11395,H11395,F,61.0,794.0,Yes
11396,H11396,F,56.0,,No
11397,H11397,F,46.0,,No
11398,H11398,M,,,No
11399,H11399,F,29.0,,Yes
11400,H11400,F,52.0,440.0,No
11401,H11401,F,,1140.0,No
11402,H11402,F,56.0,528.0,No
11403,H11403,F,64.0,841.0,Yes
11404,H11404,F,,247.0,No
11405,H11405,M,61.0,,Yes
11406,H11406,F,57.0,,No
11407,H11407,M,65.0,,Yes
11408,H11408,F,61.0,779.0,No
11409,H11409,M,33.0,,Yes
11410,H11410,M,60.0,631.0,Yes
11411,H11411,F,69.0,,No
11412,H11412,M,58.0,,No
11413,H11413,F,,249.0,No
11414,H11414,F,44.0,,No
11415,H11415,M,57.0,554.0,No
11416,H11416,F,39.0,283.0,Yes
11417,H11417,M,59.0,663.0,No
11418,H11418,F,62.0,736.0,No
11419,H11419,,,,No
11420,H11420,M,49.0,375.0,Yes
11421,H11421,M,65.0,,No
11422,H11422,M,56.0,,No
11423,H11423,M,44.0,347.0,No
11424,H11424,F,64.0,854.0,No
11425,H11425,F,61.0,710.0,Yes
11426,H11426,F,,489.0,No
11427,H11427,F,41.0,288.0,No
11428,H11428,F,61.0,713.0,Yes
11429,H11429,,,,Yes
11430,H11430,M,,377.0,No
11431,H11431,F,55.0,473.0,Yes
11432,H11432,F,,188.0,No
11433,H11433,F,60.0,647.0,Yes
11434,H11434,M,58.0,690.0,Yes
11435,H11435,M,,736.0,Yes
11436,H11436,F,,,No
11437,H11437,F,69.0,980.0,Yes
11438,H11438,M,60.0,,Yes
11439,H11439,F,,,Yes
11440,H11440,F,59.0,635.0,Yes
11441,H11441,F,58.0,648.0,Yes
11442,H11442,M,,973.0,No
11443,H11443,M,,,No
11444,H11444,F,69.0,1056.0,Yes
11445,H11445,,,,Yes
11446,H11446,F,,,No
11447,H11447,M,,,No
11448,H11448,M,,,No
11449,H11449,M,63.0,,Yes
11450,H11450,,42.0,298.0,Yes
11451,H11451,M,59.0,,Yes
11452,H11452,F,,561.0,No
11453,H11453,,61.0,,No
11454,H11454,M,,400.0,No
11455,H11455,M,,822.0,No
11456,H11456,M,61.0,,Yes
11457,H11457,F,60.0,,No
11458,H11458,F,57.0,567.0,Yes
11459,H11459,F,,654.0,Yes
11460,H11460,M,47.0,,No
11461,H11461,F,56.0,564.0,No
11462,H11462,M,64.0,,Yes
11463,H11463,M,,,Yes
11464,H11464,M,,222.0,No
11465,H11465,M,47.0,376.0,No
11466,H11466,M,57.0,566.0,No
11467,H11467,F,59.0,685.0,Yes
11468,H11468,M,57.0,,Yes
11469,H11469,M,,,No
11470,H11470,M,56.0,502.0,Yes
11471,H11471,M,52.0,,No
11472,H11472,F,64.0,895.0,No
11473,H11473,F,37.0,,No
11474,H11474,M,,,No
11475,H11475,F,51.0,417.0,No
11476,H11476,M,,844.0,Yes
11477,H11477,M,48.0,371.0,Yes
11478,H11478,M,72.0,1177.0,Yes
11479,H11479,M,,,Yes
11480,H11480,M,64.0,862.0,No
11481,H11481,M,,954.0,No
11482,H11482,F,61.0,761.0,Yes
11483,H11483,M,,,Yes
11484,H11484,M,53.0,467.0,Yes
11485,H11485,M,51.0,416.0,Yes
11486,H11486,F,,345.0,No
11487,H11487,M,28.0,187.0,No
11488,H11488,M,60.0,672.0,Yes
11489,H11489,M,47.0,377.0,No
11490,H11490,M,,,Yes
11491,H11491,M,,633.0,Yes
11492,H11492,F,64.0,895.0,No
11493,H11493,F,60.0,648.0,No
11494,H11494,F,60.0,627.0,No
11495,H11495,F,31.0,214.0,No
11496,H11496,F,,1057.0,No
11497,H11497,F,28.0,,Yes
11498,H11498,F,,671.0,Yes
11499,H11499,F,72.0,1179.0,Yes
11500,H11500,M,,405.0,Yes
11501,H11501,F,60.0,,Yes
11502,H11502,M,66.0,913.0,No
11503,H11503,M,45.0,323.0,No
11504,H11504,M,,203.0,No
11505,H11505,M,65.0,,No
11506,H11506,M,58.0,651.0,No
11507,H11507,F,62.0,742.0,Yes
11508,H11508,M,59.0,,No
11509,H11509,M,33.0,241.0,Yes
11510,H11510,F,45.0,317.0,Yes
11511,H11511,M,62.0,,No
11512,H11512,M,,706.0,Yes
11513,H11513,F,65.0,,Yes
11514,H11514,F,52.0,418.0,Yes
11515,H11515,M,65.0,877.0,
11516,H11516,,40.0,268.0,Yes
11517,H11517,M,51.0,436.0,Yes
11518,H11518,M,,,Yes
11519,H11519,M,31.0,207.0,No
11520,H11520,M,,250.0,Yes
11521,H11521,F,49.0,354.0,Yes
11522,H11522,F,43.0,308.0,No
11523,H11523,M,59.0,690.0,Yes
11524,H11524,M,,848.0,No
11525,H11525,F,,789.0,Yes
11526,H11526,M,,,No
11527,H11527,M,54.0,482.0,No
11528,H11528,M,62.0,714.0,Yes
11529,H11529,M,,335.0,No
11530,H11530,F,46.0,357.0,Yes
11531,H11531,F,,,No
11532,H11532,F,57.0,544.0,Yes
11533,H11533,F,56.0,,No
11534,H11534,M,64.0,,Yes
11535,H11535,F,,,No
11536,H11536,,58.0,,Yes
11537,H11537,M,43.0,338.0,No
11538,H11538,F,56.0,577.0,No
11539,H11539,F,48.0,,No
11540,H11540,M,62.0,775.0,Yes
11541,H11541,M,62.0,748.0,No
11542,H11542,F,63.0,770.0,No
11543,H11543,F,,372.0,No
11544,H11544,M,,352.0,No
11545,H11545,,,,Yes
11546,H11546,F,,533.0,No
11547,H11547,F,64.0,890.0,No
11548,H11548,M,49.0,356.0,Yes
11549,H11549,F,59.0,614.0,No
11550,H11550,F,,,Yes
11551,H11551,M,64.0,,No
11552,H11552,F,59.0,,No
11553,H11553,M,57.0,567.0,No
11554,H11554,M,46.0,378.0,No
11555,H11555,F,55.0,499.0,Yes
11556,H11556,M,56.0,509.0,No
11557,H11557,F,56.0,,No
11558,H11558,F,65.0,,Yes
11559,H11559,M,51.0,,Yes
11560,H11560,M,,,Yes
11561,H11561,M,55.0,495.0,No
11562,H11562,F,53.0,,Yes
11563,H11563,F,58.0,691.0,Yes
11564,H11564,M,,388.0,No
11565,H11565,M,,848.0,No
11566,H11566,M,,,No
11567,H11567,F,,,Yes
11568,H11568,M,,,Yes
11569,H11569,M,61.0,731.0,Yes
11570,H11570,M,54.0,459.0,Yes
11571,H11571,M,61.0,,No
11572,H11572,M,68.0,,Yes
11573,H11573,M,56.0,596.0,No
11574,H11574,F,,541.0,No
11575,H11575,F,,277.0,Yes
11576,H11576,M,60.0,,Yes
11577,H11577,F,69.0,,No
11578,H11578,M,,,No
11579,H11579,M,44.0,326.0,Yes
11580,H11580,M,32.0,186.0,Yes
11581,H11581,M,,478.0,Yes
11582,H11582,F,,,Yes
11583,H11583,F,,,Yes
11584,H11584,M,55.0,476.0,Yes
11585,H11585,F,44.0,308.0,No
11586,H11586,M,,597.0,Yes
11587,H11587,M,,181.0,No
11588,H11588,M,,,Yes
11589,H11589,F,,,No
11590,H11590,M,,838.0,No
11591,H11591,F,71.0,,No
11592,H11592,M,62.0,,Yes
11593,H11593,M,,,No
11594,H11594,M,51.0,406.0,Yes
11595,H11595,F,,,No
11596,H11596,M,,227.0,Yes
11597,H11597,M,,,No
11598,H11598,M,61.0,,No
11599,H11599,F,62.0,706.0,No
11600,H11600,M,58.0,603.0,Yes
11601,H11601,F,62.0,,Yes
11602,H11602,F,,669.0,Yes
11603,H11603,F,,,No
11604,H11604,M,,442.0,Yes
11605,H11605,M,65.0,852.0,Yes
11606,H11606,M,,,Yes
11607,H11607,F,59.0,680.0,No
11608,H11608,M,51.0,413.0,No
11609,H11609,M,58.0,,Yes
11610,H11610,F,,687.0,No
11611,H11611,M,59.0,648.0,Yes
11612,H11612,M,69.0,,No
11613,H11613,M,,,Yes
11614,H11614,M,,619.0,Yes
11615,H11615,M,,,Yes
11616,H11616,F,58.0,,Yes
11617,H11617,M,,413.0,No
11618,H11618,F,,,Yes
11619,H11619,M,,449.0,Yes
11620,H11620,F,,577.0,Yes
11621,H11621,F,52.0,,No
11622,H11622,M,,212.0,Yes
11623,H11623,F,,,No
11624,H11624,M,53.0,,No
11625,H11625,F,54.0,470.0,No
11626,H11626,F,,781.0,No
11627,H11627,F,62.0,782.0,Yes
11628,H11628,F,62.0,732.0,Yes
11629,H11629,M,59.0,654.0,Yes
11630,H11630,M,,541.0,No
11631,H11631,F,57.0,588.0,Yes
11632,H11632,F,59.0,633.0,Yes
11633,H11633,F,,,Yes
11634,H11634,M,58.0,624.0,No
11635,H11635,F,46.0,,No
11636,H11636,M,39.0,288.0,Yes
11637,H11637,M,65.0,,No
11638,H11638,F,60.0,629.0,Yes
11639,H11639,M,60.0,666.0,Yes
11640,H11640,M,68.0,,No
11641,H11641,M,,,Yes
11642,H11642,F,,,No
11643,H11643,M,65.0,,No
11644,H11644,,64.0,855.0,No
11645,H11645,F,,,No
11646,H11646,M,60.0,685.0,Yes
11647,H11647,M,42.0,288.0,Yes
11648,H11648,F,,,Yes
11649,H11649,F,64.0,869.0,Yes
11650,H11650,M,51.0,419.0,No
11651,H11651,F,69.0,1057.0,Yes
11652,H11652,M,,,No
11653,H11653,F,,,Yes
11654,H11654,,,967.0,Yes
11655,H11655,M,64.0,,Yes
11656,H11656,M,,941.0,No
11657,H11657,F,,,No
11658,H11658,M,61.0,736.0,No
11659,H11659,F,64.0,862.0,Yes
11660,H11660,M,61.0,743.0,No
11661,H11661,F,56.0,598.0,No
11662,H11662,,,,
11663,H11663,M,59.0,,Yes
11664,H11664,F,56.0,537.0,Yes
11665,H11665,F,51.0,444.0,No
11666,H11666,F,,,Yes
11667,H11667,F,50.0,431.0,Yes
11668,H11668,F,52.0,430.0,Yes
11669,H11669,F,45.0,300.0,Yes
11670,H11670,M,64.0,806.0,Yes
11671,H11671,F,,194.0,No
11672,H11672,F,35.0,,Yes
11673,H11673,F,60.0,,No
11674,H11674,F,62.0,795.0,No
11675,H11675,F,,,Yes
11676,H11676,M,47.0,396.0,Yes
11677,H11677,F,53.0,,Yes
11678,H11678,M,,,No
11679,H11679,F,,224.0,Yes
11680,H11680,F,,,No
11681,H11681,,,220.0,Yes
11682,H11682,F,56.0,512.0,Yes
11683,H11683,F,,,Yes
11684,H11684,M,65.0,853.0,No
11685,H11685,F,38.0,220.0,Yes
11686,H11686,M,,,No
11687,H11687,M,58.0,,Yes
11688,H11688,F,,,No
11689,H11689,M,68.0,988.0,No
11690,H11690,M,65.0,832.0,Yes
11691,H11691,M,61.0,,No
11692,H11692,,58.0,666.0,No
11693,H11693,,,,No
11694,H11694,F,60.0,652.0,No
11695,H11695,F,,,Yes
11696,H11696,F,47.0,,No
11697,H11697,M,68.0,987.0,Yes
11698,H11698,M,,317.0,Yes
11699,H11699,F,,,No
11700,H11700,F,45.0,,
11701,H11701,M,36.0,,No
11702,H11702,F,57.0,,Yes
11703,H11703,M,54.0,500.0,No
11704,H11704,M,47.0,,Yes
11705,H11705,M,,869.0,No
11706,H11706,F,62.0,702.0,No
11707,H11707,M,57.0,593.0,Yes
11708,H11708,F,,604.0,Yes
11709,H11709,M,68.0,,Yes
11710,H11710,F,,570.0,Yes
11711,H11711,M,54.0,480.0,No
11712,H11712,F,,,Yes
11713,H11713,M,,,No
11714,H11714,F,43.0,316.0,No
11715,H11715,M,62.0,772.0,Yes
11716,H11716,M,58.0,,Yes
11717,H11717,M,,,Yes
11718,H11718,M,58.0,,Yes
11719,H11719,F,43.0,313.0,Yes
11720,H11720,F,50.0,448.0,Yes
11721,H11721,M,56.0,,Yes
11722,H11722,M,43.0,342.0,No
11723,H11723,M,33.0,257.0,Yes
11724,H11724,M,,346.0,Yes
11725,H11725,,72.0,1169.0,Yes
11726,H11726,M,,,No
11727,H11727,M,48.0,397.0,Yes
11728,H11728,M,,343.0,No
11729,H11729,,,749.0,No
11730,H11730,M,37.0,,Yes
11731,H11731,M,,660.0,No
11732,H11732,F,66.0,923.0,Yes
11733,H11733,F,,857.0,Yes
11734,H11734,F,64.0,813.0,No
11735,H11735,,29.0,218.0,No
11736,H11736,F,43.0,300.0,Yes
11737,H11737,M,57.0,,No
11738,H11738,M,,,Yes
11739,H11739,F,,,No
11740,H11740,F,,,No
11741,H11741,F,,,Yes
11742,H11742,F,65.0,857.0,Yes
11743,H11743,F,52.0,418.0,No
11744,H11744,F,,,Yes
11745,H11745,F,58.0,,No
11746,H11746,F,45.0,304.0,No
11747,H11747,F,57.0,521.0,Yes
11748,H11748,M,60.0,683.0,No
11749,H11749,M,58.0,700.0,Yes
11750,H11750,M,62.0,,No
11751,H11751,M,46.0,356.0,Yes
11752,H11752,F,61.0,786.0,Yes
11753,H11753,M,,1114.0,Yes
11754,H11754,M,64.0,860.0,Yes
11755,H11755,M,65.0,832.0,No
11756,H11756,F,61.0,748.0,Yes
11757,H11757,M,57.0,597.0,Yes
11758,H11758,M,43.0,,Yes
11759,H11759,M,65.0,862.0,No
11760,H11760,F,65.0,824.0,Yes
11761,H11761,F,41.0,264.0,Yes
11762,H11762,F,57.0,525.0,Yes
11763,H11763,M,,180.0,No
11764,H11764,M,69.0,1022.0,Yes
11765,H11765,M,,528.0,Yes
11766,H11766,M,34.0,254.0,No
11767,H11767,M,,463.0,No
11768,H11768,F,65.0,885.0,Yes
11769,H11769,F,,,No
11770,H11770,M,64.0,847.0,Yes
11771,H11771,M,,,Yes
11772,H11772,M,68.0,1072.0,Yes
11773,H11773,F,,800.0,No
11774,H11774,M,,624.0,Yes
11775,H11775,M,28.0,192.0,Yes
11776,H11776,M,,769.0,Yes
11777,H11777,M,64.0,866.0,Yes
11778,H11778,M,58.0,,No
11779,H11779,F,,,No
11780,H11780,M,70.0,1097.0,No
11781,H11781,M,64.0,892.0,Yes
11782,H11782,F,,396.0,Yes
11783,H11783,F,35.0,244.0,No
11784,H11784,F,47.0,,Yes
11785,H11785,M,60.0,695.0,No
11786,H11786,F,65.0,802.0,No
11787,H11787,M,49.0,397.0,Yes
11788,H11788,M,57.0,551.0,Yes
11789,H11789,F,51.0,419.0,No
11790,H11790,M,58.0,,Yes
11791,H11791,F,44.0,349.0,Yes
11792,H11792,M,35.0,226.0,Yes
11793,H11793,M,,,Yes
11794,H11794,M,,684.0,Yes
11795,H11795,M,63.0,,Yes
11796,H11796,F,64.0,860.0,No
11797,H11797,M,,413.0,Yes
11798,H11798,F,63.0,741.0,No
11799,H11799,M,60.0,,Yes
11800,H11800,M,52.0,,Yes
11801,H11801,F,65.0,,Yes
11802,H11802,M,59.0,,No
11803,H11803,M,56.0,599.0,Yes
11804,H11804,M,64.0,882.0,No
11805,H11805,M,,969.0,Yes
11806,H11806,M,58.0,605.0,No
11807,H11807,F,,569.0,No
11808,H11808,M,64.0,,Yes
11809,H11809,F,,,Yes
11810,H11810,M,48.0,,Yes
11811,H11811,M,,,Yes
11812,H11812,F,,,Yes
11813,H11813,M,,,No
11814,H11814,F,44.0,311.0,Yes
11815,H11815,M,62.0,794.0,No
11816,H11816,F,,,No
11817,H11817,M,,621.0,Yes
11818,H11818,M,,,Yes
11819,H11819,F,61.0,727.0,Yes
11820,H11820,F,58.0,648.0,Yes
11821,H11821,M,68.0,,No
11822,H11822,F,44.0,,Yes
11823,H11823,F,32.0,200.0,No
11824,H11824,M,58.0,603.0,No
11825,H11825,F,61.0,745.0,Yes
11826,H11826,M,61.0,739.0,Yes
11827,H11827,F,65.0,802.0,Yes
11828,H11828,M,,708.0,Yes
11829,H11829,M,58.0,671.0,Yes
11830,H11830,F,,666.0,Yes
11831,H11831,F,,,No
11832,H11832,F,45.0,,Yes
11833,H11833,F,45.0,,No
11834,H11834,M,,,Yes
11835,H11835,,,,No
11836,H11836,F,61.0,758.0,No
11837,H11837,M,,,Yes
11838,H11838,F,69.0,1039.0,No
11839,H11839,F,,1190.0,Yes
11840,H11840,F,,,Yes
11841,H11841,F,,,Yes
11842,H11842,M,56.0,549.0,No
11843,H11843,M,,,Yes
11844,H11844,F,44.0,303.0,No
11845,H11845,M,59.0,632.0,Yes
11846,H11846,,58.0,,Yes
11847,H11847,F,59.0,,No
11848,H11848,F,36.0,234.0,Yes
11849,H11849,F,64.0,,No
11850,H11850,F,,636.0,Yes
11851,H11851,M,55.0,486.0,Yes
11852,H11852,M,59.0,630.0,Yes
11853,H11853,F,61.0,735.0,Yes
11854,H11854,M,,379.0,No
11855,H11855,F,72.0,1177.0,Yes
11856,H11856,,62.0,796.0,No
11857,H11857,M,,,Yes
11858,H11858,F,71.0,,No
11859,H11859,M,31.0,206.0,No
11860,H11860,F,43.0,315.0,No
11861,H11861,F,,,No
11862,H11862,F,,301.0,Yes
11863,H11863,F,64.0,875.0,Yes
11864,H11864,F,44.0,349.0,No
11865,H11865,F,58.0,626.0,Yes
11866,H11866,M,50.0,414.0,No
11867,H11867,F,68.0,1036.0,No
11868,H11868,F,67.0,956.0,Yes
11869,H11869,F,35.0,258.0,Yes
11870,H11870,F,29.0,,No
11871,H11871,F,,892.0,Yes
11872,H11872,F,43.0,341.0,Yes
11873,H11873,F,,,No
11874,H11874,M,61.0,742.0,Yes
11875,H11875,F,64.0,876.0,No
11876,H11876,M,,484.0,No
11877,H11877,M,64.0,880.0,Yes
11878,H11878,F,50.0,410.0,Yes
11879,H11879,F,44.0,,No
11880,H11880,F,32.0,197.0,Yes
11881,H11881,M,59.0,626.0,No
11882,H11882,F,,473.0,No
11883,H11883,M,47.0,384.0,
11884,H11884,M,48.0,352.0,Yes
11885,H11885,M,61.0,,Yes
11886,H11886,M,,430.0,Yes
11887,H11887,,59.0,,Yes
11888,H11888,M,,721.0,Yes
11889,H11889,M,46.0,,Yes
11890,H11890,M,57.0,566.0,No
11891,H11891,M,63.0,,Yes
11892,H11892,M,,,No
11893,H11893,M,42.0,263.0,Yes
11894,H11894,M,,,No
11895,H11895,M,,585.0,Yes
11896,H11896,F,41.0,299.0,Yes
11897,H11897,M,65.0,856.0,Yes
11898,H11898,M,52.0,422.0,No
11899,H11899,F,59.0,,Yes
11900,H11900,M,39.0,296.0,No
11901,H11901,,61.0,704.0,Yes
11902,H11902,F,60.0,,No
11903,H11903,,60.0,667.0,Yes
11904,H11904,M,65.0,853.0,Yes
11905,H11905,F,46.0,371.0,No
11906,H11906,M,50.0,430.0,No
11907,H11907,F,46.0,,No
11908,H11908,F,53.0,,No
11909,H11909,F,72.0,1180.0,No
11910,H11910,F,54.0,499.0,No
11911,H11911,F,45.0,337.0,
11912,H11912,M,,721.0,No
11913,H11913,M,72.0,,No
11914,H11914,M,,,No
11915,H11915,M,60.0,693.0,No
11916,H11916,F,67.0,900.0,No
11917,H11917,F,62.0,777.0,Yes
11918,H11918,F,,603.0,No
11919,H11919,F,42.0,282.0,Yes
11920,H11920,M,57.0,524.0,No
11921,H11921,F,38.0,225.0,Yes
11922,H11922,M,,552.0,No
11923,H11923,F,65.0,839.0,No
11924,H11924,F,66.0,,Yes
11925,H11925,F,43.0,319.0,Yes
11926,H11926,F,,,No
11927,H11927,,51.0,440.0,Yes
11928,H11928,F,,496.0,Yes
11929,H11929,F,,,Yes
11930,H11930,F,57.0,,Yes
11931,H11931,F,,,Yes
11932,H11932,F,63.0,,Yes
11933,H11933,,,716.0,Yes
11934,H11934,F,59.0,621.0,Yes
11935,H11935,M,64.0,861.0,No
11936,H11936,F,57.0,,Yes
11937,H11937,M,61.0,779.0,No
11938,H11938,M,64.0,818.0,No
11939,H11939,M,64.0,865.0,Yes
11940,H11940,M,,614.0,Yes
11941,H11941,,58.0,688.0,
11942,H11942,F,58.0,700.0,Yes
11943,H11943,F,61.0,789.0,No
11944,H11944,M,58.0,673.0,Yes
11945,H11945,M,36.0,249.0,Yes
11946,H11946,F,49.0,,Yes
11947,H11947,F,,502.0,Yes
11948,H11948,M,59.0,606.0,Yes
11949,H11949,F,59.0,,No
11950,H11950,M,64.0,832.0,No
11951,H11951,M,,,Yes
11952,H11952,F,,,Yes
11953,H11953,F,49.0,375.0,Yes
11954,H11954,M,,425.0,No
11955,H11955,M,,1082.0,No
11956,H11956,M,54.0,495.0,Yes
11957,H11957,F,63.0,742.0,Yes
11958,H11958,F,,,No
11959,H11959,F,,1132.0,Yes
11960,H11960,F,62.0,737.0,No
11961,H11961,F,69.0,,Yes
11962,H11962,M,53.0,,No
11963,H11963,M,61.0,777.0,No
11964,H11964,M,56.0,509.0,Yes
11965,H11965,F,61.0,737.0,Yes
11966,H11966,M,,,No
11967,H11967,M,56.0,580.0,No
11968,H11968,M,57.0,564.0,No
