Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
14799,H14799,,66.0,1175.0,Yes
14800,H14800,F,47.0,384.0,Yes
14801,H14801,M,58.0,776.0,Yes
14802,H14802,M,,1095.0,No
14803,H14803,M,51.0,457.0,Yes
14804,H14804,F,,,Yes
14805,H14805,F,,,Yes
14806,H14806,F,58.0,810.0,No
14807,H14807,,57.0,746.0,No
14808,H14808,M,,,Yes
14809,H14809,F,43.0,335.0,No
14810,H14810,,42.0,356.0,No
14811,H14811,M,62.0,,No
14812,H14812,F,,1058.0,Yes
14813,H14813,M,48.0,470.0,Yes
14814,H14814,F,61.0,898.0,Yes
14815,H14815,M,62.0,899.0,No
14816,H14816,M,51.0,,Yes
14817,H14817,M,68.0,1047.0,Yes
14818,H14818,M,62.0,,No
14819,H14819,M,63.0,,No
14820,H14820,,,267.0,Yes
14821,H14821,M,62.0,,No
14822,H14822,M,35.0,,Yes
14823,H14823,F,64.0,,No
14824,H14824,F,59.0,,Yes
14825,H14825,F,69.0,,Yes
14826,H14826,M,,192.0,No
14827,H14827,F,56.0,540.0,No
14828,H14828,M,29.0,295.0,Yes
14829,H14829,F,36.0,180.0,Yes
14830,H14830,F,,782.0,No
14831,H14831,M,72.0,,Yes
14832,H14832,M,60.0,568.0,No
14833,H14833,M,,,Yes
14834,H14834,M,61.0,581.0,No
14835,H14835,F,61.0,,No
14836,H14836,M,72.0,1096.0,Yes
14837,H14837,F,58.0,,No
14838,H14838,M,59.0,634.0,No
14839,H14839,F,61.0,615.0,Yes
14840,H14840,F,,695.0,No
14841,H14841,F,,,No
14842,H14842,M,40.0,216.0,No
14843,H14843,,,531.0,No
14844,H14844,F,57.0,656.0,Yes
14845,H14845,F,46.0,,
14846,H14846,M,59.0,877.0,No
14847,H14847,M,,,No
14848,H14848,M,60.0,681.0,
14849,H14849,F,67.0,971.0,Yes
14850,H14850,F,57.0,655.0,Yes
14851,H14851,F,,,Yes
14852,H14852,M,58.0,652.0,No
14853,H14853,M,,638.0,Yes
14854,H14854,M,50.0,348.0,Yes
14855,H14855,M,,,No
14856,H14856,F,,,Yes
14857,H14857,M,62.0,535.0,Yes
14858,H14858,M,,1063.0,No
14859,H14859,F,,713.0,Yes
14860,H14860,M,59.0,661.0,Yes
14861,H14861,M,,1119.0,Yes
14862,H14862,F,60.0,770.0,No
14863,H14863,M,30.0,,No
14864,H14864,F,63.0,,No
14865,H14865,F,,853.0,Yes
14866,H14866,M,,,No
14867,H14867,M,56.0,,Yes
14868,H14868,F,45.0,364.0,Yes
14869,H14869,F,,824.0,No
14870,H14870,M,,,No
14871,H14871,F,65.0,,Yes
14872,H14872,M,58.0,852.0,No
14873,H14873,M,53.0,443.0,No
14874,H14874,M,61.0,577.0,No
14875,H14875,M,53.0,405.0,No
14876,H14876,F,,890.0,Yes
14877,H14877,M,59.0,690.0,Yes
14878,H14878,F,,906.0,No
14879,H14879,F,45.0,476.0,No
14880,H14880,M,58.0,,Yes
14881,H14881,M,64.0,,Yes
14882,H14882,M,42.0,449.0,Yes
14883,H14883,F,72.0,,Yes
14884,H14884,F,61.0,,Yes
14885,H14885,F,58.0,789.0,No
14886,H14886,F,39.0,191.0,No
14887,H14887,M,44.0,387.0,No
14888,H14888,M,52.0,425.0,No
14889,H14889,,66.0,,Yes
14890,H14890,F,47.0,,No
14891,H14891,M,72.0,1167.0,No
14892,H14892,F,47.0,,Yes
14893,H14893,F,66.0,1120.0,Yes
14894,H14894,F,,378.0,Yes
14895,H14895,F,,877.0,Yes
14896,H14896,F,28.0,217.0,No
14897,H14897,F,56.0,847.0,No
14898,H14898,M,63.0,780.0,No
14899,H14899,F,43.0,441.0,No
14900,H14900,F,58.0,530.0,No
14901,H14901,F,,920.0,Yes
14902,H14902,F,59.0,584.0,No
14903,H14903,M,47.0,333.0,No
14904,H14904,M,62.0,,No
14905,H14905,F,,202.0,Yes
14906,H14906,F,,612.0,Yes
14907,H14907,F,55.0,783.0,No
14908,H14908,M,53.0,425.0,No
14909,H14909,F,61.0,745.0,Yes
14910,H14910,F,29.0,298.0,Yes
14911,H14911,F,42.0,,No
14912,H14912,M,61.0,867.0,No
14913,H14913,M,62.0,691.0,Yes
14914,H14914,M,56.0,897.0,Yes
14915,H14915,F,69.0,1025.0,No
14916,H14916,F,,,No
14917,H14917,,54.0,349.0,No
14918,H14918,M,70.0,,Yes
14919,H14919,M,63.0,,No
14920,H14920,,,451.0,Yes
14921,H14921,,61.0,704.0,Yes
14922,H14922,F,,215.0,No
14923,H14923,M,69.0,1052.0,Yes
14924,H14924,F,31.0,,No
14925,H14925,F,,772.0,Yes
14926,H14926,M,,,No
14927,H14927,F,55.0,808.0,Yes
14928,H14928,F,43.0,306.0,Yes
14929,H14929,M,51.0,,Yes
14930,H14930,M,64.0,662.0,No
14931,H14931,F,41.0,,No
14932,H14932,F,,,Yes
14933,H14933,M,56.0,687.0,No
14934,H14934,F,55.0,793.0,Yes
14935,H14935,F,62.0,629.0,Yes
14936,H14936,M,43.0,353.0,No
14937,H14937,F,51.0,309.0,Yes
14938,H14938,F,63.0,,Yes
14939,H14939,F,59.0,,No
14940,H14940,M,,,Yes
14941,H14941,M,64.0,,Yes
14942,H14942,F,52.0,349.0,Yes
14943,H14943,F,,,Yes
14944,H14944,M,,,No
14945,H14945,F,43.0,343.0,No
14946,H14946,,59.0,709.0,No
14947,H14947,F,,520.0,Yes
14948,H14948,M,62.0,,Yes
14949,H14949,F,69.0,1183.0,No
14950,H14950,M,,227.0,Yes
14951,H14951,M,,436.0,Yes
14952,H14952,M,53.0,405.0,Yes
14953,H14953,F,,493.0,No
14954,H14954,M,64.0,,Yes
14955,H14955,M,,620.0,Yes
14956,H14956,M,61.0,580.0,No
14957,H14957,F,64.0,,No
14958,H14958,F,,388.0,Yes
14959,H14959,F,62.0,,No
14960,H14960,M,56.0,,No
14961,H14961,,53.0,451.0,No
14962,H14962,M,,,Yes
14963,H14963,F,53.0,430.0,No
14964,H14964,,64.0,,No
14965,H14965,M,62.0,740.0,No
14966,H14966,,55.0,880.0,Yes
14967,H14967,F,38.0,,Yes
14968,H14968,,49.0,301.0,Yes
14969,H14969,M,56.0,527.0,Yes
14970,H14970,F,63.0,867.0,Yes
14971,H14971,F,60.0,796.0,No
14972,H14972,M,60.0,,No
14973,H14973,M,,717.0,Yes
14974,H14974,F,63.0,,No
14975,H14975,M,30.0,202.0,Yes
14976,H14976,M,62.0,,No
14977,H14977,F,63.0,,Yes
14978,H14978,M,29.0,283.0,Yes
14979,H14979,M,61.0,878.0,Yes
14980,H14980,F,42.0,,No
14981,H14981,F,63.0,,Yes
14982,H14982,F,,1131.0,No
14983,H14983,F,69.0,958.0,No
14984,H14984,M,,405.0,No
14985,H14985,M,52.0,414.0,No
14986,H14986,F,28.0,190.0,No
14987,H14987,M,,564.0,No
14988,H14988,M,54.0,,Yes
14989,H14989,F,42.0,413.0,No
14990,H14990,F,59.0,,Yes
14991,H14991,M,50.0,352.0,Yes
14992,H14992,M,60.0,748.0,No
14993,H14993,,62.0,750.0,No
14994,H14994,F,42.0,,No
14995,H14995,M,48.0,485.0,Yes
14996,H14996,F,,,Yes
14997,H14997,,,,No
14998,H14998,M,,541.0,No
14999,H14999,F,40.0,253.0,No
15000,H15000,F,,697.0,No
15001,H15001,F,,,Yes
15002,H15002,F,56.0,828.0,No
15003,H15003,F,59.0,,Yes
15004,H15004,F,,481.0,No
15005,H15005,F,35.0,232.0,Yes
15006,H15006,F,,543.0,Yes
15007,H15007,F,61.0,,No
15008,H15008,M,54.0,495.0,Yes
15009,H15009,F,49.0,359.0,No
15010,H15010,M,59.0,525.0,Yes
15011,H15011,F,69.0,,Yes
15012,H15012,F,50.0,377.0,No
15013,H15013,F,,528.0,Yes
15014,H15014,M,,,No
15015,H15015,M,62.0,876.0,No
15016,H15016,M,57.0,,No
15017,H15017,F,,797.0,No
15018,H15018,F,56.0,641.0,No
15019,H15019,F,,228.0,No
15020,H15020,F,58.0,553.0,Yes
15021,H15021,M,49.0,465.0,Yes
15022,H15022,F,47.0,494.0,Yes
15023,H15023,F,,626.0,Yes
15024,H15024,M,56.0,,No
15025,H15025,F,34.0,,No
15026,H15026,F,67.0,1016.0,No
15027,H15027,M,,,Yes
15028,H15028,F,60.0,715.0,Yes
15029,H15029,F,60.0,,No
15030,H15030,F,61.0,,Yes
15031,H15031,,56.0,849.0,No
15032,H15032,F,,,Yes
15033,H15033,M,34.0,293.0,No
15034,H15034,F,,653.0,Yes
15035,H15035,F,60.0,,Yes
15036,H15036,M,,461.0,No
15037,H15037,M,,1180.0,Yes
15038,H15038,F,,,Yes
15039,H15039,F,60.0,,Yes
15040,H15040,M,63.0,744.0,Yes
15041,H15041,M,35.0,278.0,No
15042,H15042,M,,1061.0,Yes
15043,H15043,M,64.0,766.0,Yes
15044,H15044,F,65.0,,Yes
15045,H15045,M,41.0,202.0,No
15046,H15046,F,45.0,379.0,No
15047,H15047,M,44.0,333.0,Yes
15048,H15048,M,59.0,673.0,No
15049,H15049,F,59.0,526.0,Yes
15050,H15050,M,,194.0,Yes
15051,H15051,M,44.0,472.0,Yes
15052,H15052,F,,390.0,Yes
15053,H15053,F,,254.0,No
15054,H15054,F,,731.0,Yes
15055,H15055,F,46.0,366.0,Yes
15056,H15056,M,54.0,389.0,Yes
15057,H15057,M,57.0,897.0,Yes
15058,H15058,F,57.0,720.0,No
15059,H15059,,32.0,,Yes
15060,H15060,F,57.0,,Yes
15061,H15061,M,50.0,,No
15062,H15062,M,,771.0,Yes
15063,H15063,F,57.0,,Yes
15064,H15064,M,63.0,873.0,Yes
15065,H15065,F,42.0,486.0,Yes
15066,H15066,M,66.0,,Yes
15067,H15067,M,35.0,,No
15068,H15068,M,61.0,630.0,No
15069,H15069,F,50.0,,Yes
15070,H15070,F,71.0,,No
15071,H15071,,,,No
15072,H15072,F,,689.0,No
15073,H15073,M,55.0,754.0,No
15074,H15074,F,61.0,734.0,No
15075,H15075,F,34.0,223.0,No
15076,H15076,M,,736.0,No
15077,H15077,M,46.0,,Yes
15078,H15078,F,65.0,922.0,Yes
15079,H15079,M,54.0,385.0,Yes
15080,H15080,F,46.0,374.0,No
15081,H15081,M,56.0,885.0,No
15082,H15082,M,,,No
15083,H15083,F,,,
15084,H15084,F,42.0,,No
15085,H15085,M,65.0,1094.0,No
15086,H15086,M,46.0,,Yes
15087,H15087,F,,,Yes
15088,H15088,F,55.0,828.0,No
15089,H15089,F,,735.0,No
15090,H15090,M,61.0,,No
15091,H15091,F,,282.0,No
15092,H15092,M,60.0,,No
15093,H15093,M,34.0,221.0,Yes
15094,H15094,F,,,Yes
15095,H15095,M,56.0,,No
15096,H15096,F,64.0,588.0,Yes
15097,H15097,F,52.0,,Yes
15098,H15098,F,52.0,369.0,Yes
15099,H15099,F,,,No
15100,H15100,M,61.0,,Yes
15101,H15101,F,58.0,,No
15102,H15102,M,51.0,418.0,Yes
15103,H15103,F,58.0,,No
15104,H15104,F,56.0,,No
15105,H15105,M,68.0,909.0,Yes
15106,H15106,M,,209.0,No
15107,H15107,,38.0,,Yes
15108,H15108,M,63.0,500.0,Yes
15109,H15109,M,,878.0,Yes
15110,H15110,M,,667.0,Yes
15111,H15111,F,58.0,866.0,No
15112,H15112,F,69.0,914.0,Yes
15113,H15113,F,60.0,616.0,No
15114,H15114,F,34.0,,Yes
15115,H15115,M,,663.0,Yes
15116,H15116,F,52.0,307.0,Yes
15117,H15117,,42.0,316.0,Yes
15118,H15118,F,,382.0,No
15119,H15119,F,,421.0,No
15120,H15120,M,,,No
15121,H15121,M,52.0,,No
15122,H15122,F,36.0,238.0,Yes
15123,H15123,F,,493.0,No
15124,H15124,M,63.0,,Yes
15125,H15125,M,61.0,649.0,No
15126,H15126,M,,486.0,No
15127,H15127,F,55.0,,Yes
15128,H15128,M,64.0,,Yes
15129,H15129,F,,557.0,Yes
15130,H15130,M,40.0,,No
15131,H15131,M,,514.0,Yes
15132,H15132,F,49.0,,No
15133,H15133,M,,,No
15134,H15134,F,62.0,,Yes
15135,H15135,M,,628.0,No
15136,H15136,F,66.0,936.0,No
15137,H15137,M,57.0,,
15138,H15138,M,64.0,748.0,No
15139,H15139,F,60.0,,No
15140,H15140,M,70.0,,Yes
15141,H15141,F,55.0,779.0,No
15142,H15142,M,62.0,,Yes
15143,H15143,F,57.0,635.0,No
15144,H15144,M,64.0,,No
15145,H15145,,63.0,,Yes
15146,H15146,M,57.0,,No
15147,H15147,M,46.0,,Yes
15148,H15148,F,30.0,256.0,No
15149,H15149,M,,,Yes
15150,H15150,M,43.0,,Yes
15151,H15151,F,55.0,,Yes
15152,H15152,F,,870.0,No
15153,H15153,F,72.0,1013.0,No
15154,H15154,F,28.0,,No
15155,H15155,F,63.0,809.0,No
15156,H15156,,53.0,362.0,Yes
15157,H15157,M,45.0,417.0,Yes
15158,H15158,F,59.0,525.0,Yes
15159,H15159,M,,,No
15160,H15160,M,,,No
15161,H15161,F,29.0,,Yes
15162,H15162,M,30.0,,No
15163,H15163,M,,631.0,No
15164,H15164,M,48.0,358.0,Yes
15165,H15165,F,,742.0,No
15166,H15166,M,,688.0,Yes
15167,H15167,M,,424.0,No
15168,H15168,F,,,No
15169,H15169,M,,216.0,No
15170,H15170,F,56.0,744.0,Yes
15171,H15171,F,,1013.0,No
15172,H15172,M,,1064.0,Yes
15173,H15173,F,,1045.0,Yes
15174,H15174,M,43.0,399.0,No
15175,H15175,M,,1108.0,No
15176,H15176,F,62.0,712.0,Yes
15177,H15177,M,58.0,,Yes
15178,H15178,F,,375.0,Yes
15179,H15179,F,61.0,577.0,Yes
15180,H15180,F,,,No
15181,H15181,M,,858.0,No
15182,H15182,F,56.0,871.0,No
15183,H15183,F,44.0,,Yes
15184,H15184,M,,1049.0,Yes
15185,H15185,F,,505.0,Yes
15186,H15186,M,63.0,567.0,No
15187,H15187,M,,263.0,No
15188,H15188,M,72.0,1186.0,No
15189,H15189,M,63.0,575.0,Yes
15190,H15190,F,61.0,,Yes
15191,H15191,M,56.0,,Yes
15192,H15192,F,64.0,,Yes
15193,H15193,M,58.0,619.0,No
15194,H15194,M,,699.0,Yes
15195,H15195,F,,428.0,Yes
15196,H15196,M,53.0,364.0,Yes
15197,H15197,F,,,Yes
15198,H15198,F,57.0,,No
15199,H15199,M,,,No
15200,H15200,F,,451.0,Yes
15201,H15201,F,65.0,,No
15202,H15202,M,,610.0,No
15203,H15203,M,45.0,,Yes
15204,H15204,,52.0,409.0,No
15205,H15205,F,47.0,450.0,Yes
15206,H15206,M,29.0,247.0,Yes
15207,H15207,M,61.0,,Yes
15208,H15208,,,207.0,Yes
15209,H15209,M,61.0,697.0,Yes
15210,H15210,M,54.0,326.0,Yes
15211,H15211,M,58.0,815.0,Yes
15212,H15212,F,63.0,812.0,No
15213,H15213,M,55.0,854.0,No
15214,H15214,F,60.0,,Yes
15215,H15215,M,35.0,249.0,Yes
15216,H15216,,57.0,638.0,Yes
15217,H15217,F,56.0,754.0,No
15218,H15218,M,,,No
15219,H15219,F,51.0,,Yes
15220,H15220,M,29.0,216.0,No
15221,H15221,M,64.0,891.0,No
15222,H15222,F,,1090.0,Yes
15223,H15223,M,62.0,,Yes
15224,H15224,F,60.0,655.0,Yes
15225,H15225,M,70.0,1052.0,Yes
15226,H15226,F,62.0,531.0,Yes
15227,H15227,M,59.0,,No
15228,H15228,M,52.0,,Yes
15229,H15229,F,71.0,958.0,No
15230,H15230,M,64.0,883.0,Yes
15231,H15231,F,62.0,,No
15232,H15232,F,,,No
15233,H15233,F,29.0,208.0,Yes
15234,H15234,F,47.0,448.0,No
15235,H15235,M,68.0,1031.0,Yes
15236,H15236,M,57.0,,No
15237,H15237,F,46.0,,Yes
15238,H15238,M,52.0,426.0,No
15239,H15239,,51.0,,No
15240,H15240,M,58.0,839.0,No
15241,H15241,M,57.0,,Yes
15242,H15242,,62.0,799.0,Yes
15243,H15243,F,,882.0,Yes
15244,H15244,M,,889.0,No
15245,H15245,M,57.0,,No
15246,H15246,F,,,Yes
15247,H15247,,56.0,,No
15248,H15248,M,60.0,,Yes
15249,H15249,M,49.0,446.0,No
15250,H15250,M,63.0,657.0,Yes
15251,H15251,F,64.0,884.0,Yes
15252,H15252,F,68.0,,No
15253,H15253,F,36.0,213.0,No
15254,H15254,F,,,Yes
15255,H15255,F,,848.0,No
15256,H15256,,,,No
15257,H15257,M,,191.0,No
15258,H15258,M,,,Yes
15259,H15259,F,57.0,,Yes
15260,H15260,F,53.0,,No
15261,H15261,M,,,No
15262,H15262,F,,1162.0,No
15263,H15263,M,,890.0,Yes
15264,H15264,F,45.0,,No
15265,H15265,F,61.0,,Yes
15266,H15266,F,47.0,,No
15267,H15267,F,58.0,,No
15268,H15268,M,,,No
15269,H15269,M,62.0,,No
15270,H15270,F,50.0,,No
15271,H15271,F,59.0,833.0,Yes
15272,H15272,M,45.0,,No
15273,H15273,F,40.0,218.0,Yes
15274,H15274,F,62.0,704.0,Yes
15275,H15275,M,66.0,1098.0,Yes
15276,H15276,F,56.0,,No
15277,H15277,M,,473.0,Yes
15278,H15278,F,56.0,562.0,No
15279,H15279,M,64.0,,No
15280,H15280,M,58.0,518.0,No
15281,H15281,M,45.0,,No
15282,H15282,M,63.0,,No
15283,H15283,M,71.0,1192.0,Yes
15284,H15284,,54.0,,No
15285,H15285,F,58.0,561.0,Yes
15286,H15286,M,60.0,516.0,Yes
15287,H15287,M,,492.0,Yes
15288,H15288,F,60.0,513.0,No
15289,H15289,F,32.0,,No
15290,H15290,,60.0,,No
15291,H15291,M,62.0,870.0,No
15292,H15292,M,,,Yes
15293,H15293,M,,339.0,No
15294,H15294,M,,360.0,No
15295,H15295,F,64.0,556.0,No
15296,H15296,F,59.0,507.0,Yes
15297,H15297,M,61.0,,No
15298,H15298,M,57.0,863.0,No
15299,H15299,F,64.0,762.0,No
15300,H15300,M,56.0,,Yes
15301,H15301,F,63.0,825.0,No
15302,H15302,F,67.0,,Yes
15303,H15303,F,52.0,,Yes
15304,H15304,M,64.0,656.0,No
15305,H15305,M,58.0,,Yes
15306,H15306,M,,856.0,No
15307,H15307,M,52.0,474.0,Yes
15308,H15308,F,53.0,,Yes
15309,H15309,M,,,Yes
15310,H15310,M,55.0,,Yes
15311,H15311,M,56.0,781.0,No
15312,H15312,F,70.0,,Yes
15313,H15313,M,35.0,,Yes
15314,H15314,F,30.0,,Yes
15315,H15315,F,60.0,703.0,Yes
15316,H15316,F,,814.0,Yes
15317,H15317,F,55.0,787.0,No
15318,H15318,,64.0,540.0,Yes
15319,H15319,F,,473.0,Yes
15320,H15320,M,61.0,875.0,Yes
15321,H15321,M,56.0,626.0,No
15322,H15322,F,,,No
15323,H15323,M,57.0,591.0,Yes
15324,H15324,M,69.0,1043.0,Yes
15325,H15325,M,52.0,358.0,Yes
15326,H15326,,,539.0,Yes
15327,H15327,M,53.0,367.0,No
15328,H15328,M,,404.0,Yes
15329,H15329,M,52.0,499.0,Yes
15330,H15330,M,,432.0,Yes
15331,H15331,M,42.0,432.0,Yes
15332,H15332,F,36.0,196.0,No
15333,H15333,F,,894.0,No
15334,H15334,F,,,No
15335,H15335,F,,757.0,Yes
15336,H15336,F,,,No
15337,H15337,F,64.0,,Yes
15338,H15338,F,,455.0,Yes
15339,H15339,F,61.0,822.0,No
15340,H15340,M,,,Yes
15341,H15341,F,62.0,,No
15342,H15342,M,70.0,916.0,No
15343,H15343,F,,,No
15344,H15344,,60.0,796.0,Yes
15345,H15345,F,47.0,359.0,No
15346,H15346,M,58.0,637.0,Yes
15347,H15347,F,,790.0,No
15348,H15348,F,29.0,228.0,
15349,H15349,,54.0,340.0,Yes
15350,H15350,F,,191.0,Yes
15351,H15351,F,51.0,388.0,Yes
15352,H15352,F,61.0,,No
15353,H15353,M,60.0,574.0,Yes
15354,H15354,M,71.0,1131.0,Yes
15355,H15355,M,,528.0,Yes
15356,H15356,M,,522.0,Yes
15357,H15357,F,57.0,642.0,No
15358,H15358,M,71.0,920.0,No
15359,H15359,M,71.0,975.0,No
15360,H15360,F,59.0,757.0,Yes
15361,H15361,M,46.0,459.0,Yes
15362,H15362,F,59.0,522.0,Yes
15363,H15363,,53.0,,No
15364,H15364,F,55.0,,Yes
15365,H15365,F,60.0,618.0,Yes
15366,H15366,M,,,No
15367,H15367,F,,,No
15368,H15368,F,56.0,,No
15369,H15369,M,50.0,397.0,No
15370,H15370,M,,,
15371,H15371,F,,612.0,No
15372,H15372,F,,,Yes
15373,H15373,F,,691.0,Yes
15374,H15374,F,,663.0,Yes
15375,H15375,M,61.0,890.0,Yes
15376,H15376,F,61.0,685.0,No
15377,H15377,M,63.0,,Yes
15378,H15378,M,,674.0,Yes
15379,H15379,M,71.0,1147.0,Yes
15380,H15380,M,66.0,980.0,Yes
15381,H15381,F,60.0,,Yes
15382,H15382,F,,689.0,No
15383,H15383,F,,,Yes
15384,H15384,M,51.0,362.0,No
15385,H15385,F,,,Yes
15386,H15386,,,804.0,Yes
15387,H15387,M,,422.0,Yes
15388,H15388,M,59.0,547.0,No
15389,H15389,M,52.0,385.0,No
15390,H15390,M,,1120.0,Yes
15391,H15391,F,57.0,612.0,Yes
15392,H15392,F,60.0,862.0,No
15393,H15393,F,56.0,,No
15394,H15394,M,62.0,773.0,No
15395,H15395,M,32.0,239.0,Yes
15396,H15396,M,57.0,669.0,No
15397,H15397,F,59.0,807.0,No
15398,H15398,M,45.0,389.0,No
15399,H15399,F,51.0,305.0,Yes
15400,H15400,,43.0,390.0,No
15401,H15401,F,71.0,914.0,Yes
15402,H15402,F,62.0,,Yes
15403,H15403,F,42.0,389.0,Yes
15404,H15404,,58.0,,No
15405,H15405,F,61.0,,Yes
15406,H15406,F,46.0,,Yes
15407,H15407,F,60.0,,No
15408,H15408,M,31.0,,No
15409,H15409,F,,769.0,Yes
15410,H15410,M,60.0,,Yes
15411,H15411,F,71.0,1003.0,Yes
15412,H15412,M,55.0,690.0,No
15413,H15413,F,36.0,188.0,Yes
15414,H15414,M,59.0,897.0,No
15415,H15415,M,,281.0,No
15416,H15416,M,46.0,,Yes
15417,H15417,F,48.0,455.0,No
15418,H15418,M,,,Yes
15419,H15419,M,59.0,,No
15420,H15420,F,66.0,,Yes
15421,H15421,M,54.0,,No
15422,H15422,F,60.0,765.0,Yes
15423,H15423,M,63.0,653.0,No
15424,H15424,,63.0,795.0,Yes
15425,H15425,M,,815.0,Yes
15426,H15426,M,60.0,551.0,Yes
15427,H15427,M,59.0,536.0,No
15428,H15428,M,,584.0,Yes
15429,H15429,F,58.0,576.0,No
15430,H15430,M,46.0,337.0,No
15431,H15431,F,,,No
15432,H15432,M,63.0,,Yes
15433,H15433,F,28.0,192.0,Yes
15434,H15434,M,,,Yes
15435,H15435,M,58.0,759.0,No
15436,H15436,M,,,No
15437,H15437,M,,,Yes
15438,H15438,F,58.0,,Yes
15439,H15439,M,,761.0,No
15440,H15440,F,69.0,1125.0,Yes
15441,H15441,M,63.0,704.0,Yes
15442,H15442,M,63.0,,Yes
15443,H15443,,68.0,942.0,Yes
15444,H15444,F,,583.0,No
15445,H15445,F,59.0,,Yes
15446,H15446,F,49.0,499.0,Yes
15447,H15447,F,,,Yes
15448,H15448,M,44.0,,Yes
15449,H15449,M,70.0,1183.0,Yes
15450,H15450,M,,670.0,Yes
15451,H15451,F,58.0,660.0,Yes
15452,H15452,F,44.0,,No
15453,H15453,M,,312.0,No
15454,H15454,F,,1122.0,Yes
15455,H15455,F,69.0,,No
15456,H15456,M,48.0,,Yes
15457,H15457,M,37.0,180.0,Yes
15458,H15458,F,56.0,,No
15459,H15459,M,57.0,,Yes
15460,H15460,F,59.0,740.0,No
15461,H15461,F,58.0,820.0,No
15462,H15462,M,48.0,445.0,No
15463,H15463,F,,446.0,No
15464,H15464,M,64.0,729.0,Yes
15465,H15465,M,63.0,,Yes
15466,H15466,M,36.0,233.0,No
15467,H15467,F,58.0,556.0,Yes
15468,H15468,F,72.0,903.0,No
15469,H15469,M,56.0,884.0,Yes
15470,H15470,F,64.0,524.0,No
15471,H15471,F,62.0,786.0,No
15472,H15472,F,69.0,1029.0,Yes
15473,H15473,F,60.0,734.0,No
15474,H15474,M,56.0,761.0,Yes
15475,H15475,F,71.0,1057.0,No
15476,H15476,M,,308.0,No
15477,H15477,M,,,Yes
15478,H15478,M,,351.0,Yes
15479,H15479,M,,246.0,Yes
15480,H15480,M,30.0,208.0,Yes
15481,H15481,F,55.0,882.0,Yes
15482,H15482,M,,760.0,No
15483,H15483,M,30.0,229.0,Yes
15484,H15484,,,,
15485,H15485,M,55.0,804.0,Yes
15486,H15486,M,,605.0,No
15487,H15487,F,,237.0,No
15488,H15488,F,47.0,487.0,No
15489,H15489,F,61.0,869.0,Yes
15490,H15490,M,55.0,,No
15491,H15491,M,,827.0,No
15492,H15492,M,63.0,629.0,Yes
15493,H15493,M,46.0,340.0,Yes
15494,H15494,F,60.0,546.0,Yes
15495,H15495,F,49.0,469.0,No
15496,H15496,F,62.0,,Yes
15497,H15497,M,46.0,,Yes
15498,H15498,M,51.0,,Yes
15499,H15499,M,60.0,,Yes
15500,H15500,F,,437.0,No
15501,H15501,F,44.0,348.0,Yes
15502,H15502,F,47.0,487.0,Yes
15503,H15503,F,53.0,382.0,Yes
15504,H15504,F,52.0,375.0,No
15505,H15505,F,,544.0,No
15506,H15506,F,64.0,701.0,No
15507,H15507,M,47.0,425.0,No
15508,H15508,M,,,Yes
15509,H15509,M,62.0,560.0,Yes
15510,H15510,F,,479.0,Yes
15511,H15511,F,62.0,,No
15512,H15512,F,,832.0,No
15513,H15513,M,57.0,,Yes
15514,H15514,M,61.0,525.0,No
15515,H15515,F,,,Yes
15516,H15516,M,,,No
15517,H15517,F,69.0,,Yes
15518,H15518,F,56.0,513.0,Yes
15519,H15519,M,,268.0,Yes
15520,H15520,F,68.0,,No
15521,H15521,F,54.0,,Yes
15522,H15522,M,63.0,,No
15523,H15523,M,56.0,597.0,Yes
15524,H15524,M,47.0,369.0,Yes
15525,H15525,M,,931.0,No
15526,H15526,M,,896.0,Yes
15527,H15527,F,58.0,,No
15528,H15528,M,61.0,830.0,Yes
15529,H15529,F,49.0,453.0,Yes
15530,H15530,M,56.0,,Yes
15531,H15531,M,,555.0,No
15532,H15532,F,50.0,400.0,Yes
15533,H15533,M,64.0,,Yes
15534,H15534,F,,832.0,No
15535,H15535,M,62.0,576.0,No
15536,H15536,F,42.0,316.0,Yes
15537,H15537,M,58.0,785.0,Yes
15538,H15538,M,46.0,,No
15539,H15539,M,64.0,,No
15540,H15540,F,,,No
15541,H15541,M,54.0,320.0,Yes
15542,H15542,F,,559.0,No
15543,H15543,M,,481.0,No
15544,H15544,M,40.0,222.0,Yes
15545,H15545,F,50.0,305.0,No
15546,H15546,F,58.0,739.0,No
15547,H15547,F,50.0,337.0,No
15548,H15548,M,,,No
15549,H15549,F,64.0,,No
15550,H15550,F,54.0,484.0,Yes
15551,H15551,F,,719.0,No
15552,H15552,,48.0,440.0,No
15553,H15553,F,52.0,347.0,No
15554,H15554,M,60.0,613.0,No
15555,H15555,M,41.0,264.0,
15556,H15556,M,65.0,1118.0,No
15557,H15557,F,61.0,674.0,Yes
15558,H15558,F,,652.0,No
15559,H15559,M,54.0,,No
15560,H15560,M,,,Yes
15561,H15561,M,64.0,,Yes
15562,H15562,F,,591.0,No
15563,H15563,F,52.0,376.0,Yes
15564,H15564,F,39.0,,Yes
15565,H15565,F,49.0,469.0,Yes
15566,H15566,,61.0,646.0,Yes
15567,H15567,M,59.0,,No
15568,H15568,F,57.0,,No
15569,H15569,M,51.0,,Yes
15570,H15570,M,40.0,255.0,No
15571,H15571,F,61.0,,No
