,Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
20818,20819,H20819,F,60.0,612.0,Yes
20819,20820,H20820,M,55.812658936611996,814.0,No
20820,20821,H20821,F,58.0,661.0,Yes
20821,20822,H20822,M,55.812658936611996,606.585796607797,No
20822,20823,H20823,F,65.0,845.0,Yes
20823,20824,H20824,F,65.0,606.585796607797,No
20824,20825,H20825,F,55.812658936611996,606.585796607797,No
20825,20826,H20826,M,44.0,606.585796607797,No
20826,20827,H20827,M,64.0,606.585796607797,Yes
20827,20828,H20828,F,55.812658936611996,606.585796607797,No
20828,20829,H20829,M,70.0,606.585796607797,Yes
20829,20830,H20830,M,62.0,762.0,No
20831,20832,H20832,F,34.0,606.585796607797,Yes
20832,20833,H20833,M,64.0,855.0,No
20833,20834,H20834,M,60.0,606.585796607797,No
20834,20835,H20835,M,55.812658936611996,606.585796607797,Yes
20835,20836,H20836,M,60.0,663.0,No
20836,20837,H20837,M,59.0,606.585796607797,Yes
20837,20838,H20838,F,45.0,606.585796607797,Yes
20838,20839,H20839,M,64.0,829.0,No
20839,20840,H20840,F,40.0,280.0,No
20840,20841,H20841,F,55.812658936611996,397.0,No
20841,20842,H20842,F,65.0,606.585796607797,Yes
20842,20843,H20843,F,57.0,606.585796607797,No
20843,20844,H20844,M,57.0,606.585796607797,Yes
20844,20845,H20845,F,55.812658936611996,606.585796607797,Yes
20845,20846,H20846,F,52.0,446.0,Yes
20846,20847,H20847,M,55.812658936611996,754.0,Yes
20847,20848,H20848,F,55.812658936611996,782.0,Yes
20848,20849,H20849,F,51.0,433.0,Yes
20849,20850,H20850,M,55.812658936611996,606.585796607797,No
20850,20851,H20851,F,55.812658936611996,606.585796607797,No
20851,20852,H20852,M,44.0,318.0,No
20852,20853,H20853,F,55.812658936611996,606.585796607797,No
20853,20854,H20854,F,55.812658936611996,606.585796607797,No
20854,20855,H20855,M,55.812658936611996,606.585796607797,Yes
20855,20856,H20856,M,55.812658936611996,606.585796607797,No
20856,20857,H20857,F,33.0,247.0,Yes
20857,20858,H20858,M,56.0,520.0,No
20858,20859,H20859,F,55.812658936611996,606.585796607797,No
20860,20861,H20861,F,63.0,606.585796607797,No
20861,20862,H20862,M,55.812658936611996,732.0,No
20862,20863,H20863,M,56.0,527.0,No
20863,20864,H20864,M,43.0,606.585796607797,Yes
20864,20865,H20865,F,55.812658936611996,606.585796607797,No
20865,20866,H20866,F,59.0,606.585796607797,No
20866,20867,H20867,F,55.812658936611996,741.0,No
20867,20868,H20868,F,61.0,606.585796607797,Yes
20868,20869,H20869,F,57.0,534.0,Yes
20869,20870,H20870,M,48.0,368.0,Yes
20870,20871,H20871,M,47.0,354.0,Yes
20871,20872,H20872,M,46.0,606.585796607797,No
20872,20873,H20873,M,55.812658936611996,675.0,Yes
20873,20874,H20874,M,43.0,324.0,No
20874,20875,H20875,F,30.0,211.0,No
20875,20876,H20876,M,56.0,540.0,No
20876,20877,H20877,M,55.812658936611996,326.0,Yes
20877,20878,H20878,F,44.0,347.0,Yes
20878,20879,H20879,F,61.0,707.0,No
20879,20880,H20880,M,58.0,606.585796607797,Yes
20880,20881,H20881,M,28.0,200.0,Yes
20881,20882,H20882,M,55.812658936611996,606.585796607797,Yes
20882,20883,H20883,F,63.0,606.585796607797,No
20884,20885,H20885,F,64.0,856.0,Yes
20885,20886,H20886,M,67.0,945.0,No
20886,20887,H20887,M,53.0,606.585796607797,Yes
20887,20888,H20888,F,60.0,664.0,No
20888,20889,H20889,F,63.0,701.0,Yes
20889,20890,H20890,M,62.0,724.0,No
20891,20892,H20892,F,72.0,606.585796607797,Yes
20892,20893,H20893,M,55.812658936611996,606.585796607797,Yes
20893,20894,H20894,F,55.812658936611996,667.0,Yes
20894,20895,H20895,M,30.0,189.0,No
20895,20896,H20896,F,68.0,971.0,Yes
20896,20897,H20897,M,55.812658936611996,835.0,Yes
20897,20898,H20898,F,56.0,565.0,Yes
20898,20899,H20899,F,33.0,606.585796607797,Yes
20899,20900,H20900,M,55.812658936611996,573.0,No
20900,20901,H20901,M,54.0,500.0,Yes
20901,20902,H20902,M,55.812658936611996,731.0,No
20902,20903,H20903,M,59.0,637.0,Yes
20903,20904,H20904,M,65.0,606.585796607797,Yes
20904,20905,H20905,M,55.812658936611996,832.0,No
20905,20906,H20906,M,55.812658936611996,606.585796607797,Yes
20906,20907,H20907,M,54.0,471.0,Yes
20907,20908,H20908,M,57.0,548.0,Yes
20908,20909,H20909,F,55.812658936611996,847.0,Yes
20909,20910,H20910,M,63.0,740.0,Yes
20911,20912,H20912,M,63.0,798.0,No
20912,20913,H20913,F,70.0,606.585796607797,No
20913,20914,H20914,F,48.0,606.585796607797,Yes
20914,20915,H20915,M,69.0,1038.0,Yes
20915,20916,H20916,M,55.812658936611996,958.0,No
20916,20917,H20917,F,55.812658936611996,606.585796607797,Yes
20917,20918,H20918,F,55.812658936611996,606.585796607797,Yes
20918,20919,H20919,F,39.0,606.585796607797,No
20919,20920,H20920,M,55.812658936611996,606.585796607797,Yes
20920,20921,H20921,M,59.0,684.0,Yes
20921,20922,H20922,F,54.0,606.585796607797,No
20922,20923,H20923,M,44.0,327.0,Yes
20923,20924,H20924,M,55.812658936611996,278.0,No
20924,20925,H20925,F,60.0,603.0,Yes
20925,20926,H20926,F,60.0,631.0,Yes
20926,20927,H20927,F,61.0,744.0,Yes
20927,20928,H20928,F,55.812658936611996,606.585796607797,Yes
20928,20929,H20929,F,55.812658936611996,606.585796607797,Yes
20929,20930,H20930,F,58.0,683.0,No
20930,20931,H20931,F,55.812658936611996,606.585796607797,No
20931,20932,H20932,M,55.812658936611996,606.585796607797,No
20932,20933,H20933,F,55.812658936611996,606.585796607797,Yes
20933,20934,H20934,F,55.812658936611996,606.585796607797,No
20934,20935,H20935,F,55.812658936611996,737.0,Yes
20935,20936,H20936,F,55.812658936611996,606.585796607797,No
20936,20937,H20937,M,55.812658936611996,606.585796607797,No
20937,20938,H20938,F,69.0,1080.0,Yes
20938,20939,H20939,M,61.0,606.585796607797,Yes
20939,20940,H20940,M,57.0,572.0,No
20940,20941,H20941,F,55.812658936611996,449.0,No
20941,20942,H20942,F,64.0,816.0,No
20942,20943,H20943,F,55.812658936611996,743.0,Yes
20943,20944,H20944,M,57.0,591.0,No
20944,20945,H20945,F,37.0,250.0,Yes
20945,20946,H20946,M,55.0,476.0,Yes
20946,20947,H20947,F,55.812658936611996,606.585796607797,No
20947,20948,H20948,M,55.812658936611996,606.585796607797,Yes
20948,20949,H20949,M,57.0,508.0,No
20949,20950,H20950,M,61.0,738.0,No
20950,20951,H20951,F,55.812658936611996,778.0,Yes
20951,20952,H20952,F,55.812658936611996,352.0,Yes
20952,20953,H20953,M,55.812658936611996,606.585796607797,No
20953,20954,H20954,M,59.0,670.0,No
20954,20955,H20955,F,56.0,556.0,Yes
20955,20956,H20956,M,55.812658936611996,606.585796607797,No
20956,20957,H20957,F,68.0,1065.0,No
20957,20958,H20958,F,60.0,631.0,No
20958,20959,H20959,M,55.812658936611996,857.0,No
20959,20960,H20960,F,55.0,468.0,No
20960,20961,H20961,M,55.812658936611996,305.0,No
20961,20962,H20962,M,55.812658936611996,606.585796607797,No
20962,20963,H20963,F,57.0,557.0,No
20963,20964,H20964,M,55.812658936611996,606.585796607797,No
20965,20966,H20966,M,57.0,606.585796607797,No
20966,20967,H20967,M,55.812658936611996,606.585796607797,Yes
20967,20968,H20968,M,55.812658936611996,606.585796607797,No
20968,20969,H20969,F,58.0,668.0,No
20969,20970,H20970,F,66.0,917.0,No
20970,20971,H20971,F,52.0,401.0,No
20971,20972,H20972,M,55.812658936611996,857.0,No
20972,20973,H20973,F,48.0,395.0,No
20973,20974,H20974,F,56.0,508.0,No
20974,20975,H20975,F,55.812658936611996,606.585796607797,Yes
20976,20977,H20977,M,55.812658936611996,951.0,No
20977,20978,H20978,F,62.0,705.0,No
20978,20979,H20979,M,55.812658936611996,350.0,No
20979,20980,H20980,F,58.0,606.585796607797,Yes
20980,20981,H20981,M,71.0,1109.0,No
20981,20982,H20982,M,52.0,438.0,No
20982,20983,H20983,F,55.812658936611996,625.0,No
20983,20984,H20984,M,59.0,606.585796607797,No
20984,20985,H20985,F,57.0,606.585796607797,Yes
20985,20986,H20986,M,63.0,768.0,Yes
20986,20987,H20987,M,58.0,615.0,Yes
20987,20988,H20988,F,66.0,606.585796607797,Yes
20988,20989,H20989,M,59.0,642.0,No
20989,20990,H20990,F,69.0,1036.0,No
20990,20991,H20991,M,59.0,606.585796607797,No
20991,20992,H20992,F,55.812658936611996,606.585796607797,No
20992,20993,H20993,F,55.812658936611996,606.585796607797,No
20993,20994,H20994,F,55.812658936611996,257.0,Yes
20994,20995,H20995,M,59.0,606.585796607797,No
20995,20996,H20996,F,58.0,693.0,No
20996,20997,H20997,M,55.812658936611996,606.585796607797,Yes
20997,20998,H20998,M,60.0,617.0,No
20998,20999,H20999,M,55.812658936611996,262.0,No
20999,21000,H21000,F,44.0,324.0,No
21000,21001,H21001,M,60.0,682.0,Yes
21001,21002,H21002,M,58.0,606.585796607797,Yes
21002,21003,H21003,M,56.0,513.0,Yes
21003,21004,H21004,F,65.0,606.585796607797,No
21004,21005,H21005,F,60.0,606.585796607797,No
21005,21006,H21006,F,66.0,945.0,Yes
21006,21007,H21007,F,43.0,305.0,No
21008,21009,H21009,M,55.812658936611996,853.0,No
21009,21010,H21010,F,63.0,753.0,No
21010,21011,H21011,F,61.0,798.0,No
21011,21012,H21012,F,70.0,1156.0,Yes
21012,21013,H21013,F,62.0,799.0,Yes
21013,21014,H21014,M,38.0,606.585796607797,Yes
21014,21015,H21015,F,65.0,606.585796607797,No
21015,21016,H21016,M,55.812658936611996,606.585796607797,No
21016,21017,H21017,M,55.812658936611996,304.0,No
21017,21018,H21018,F,42.0,288.0,No
21018,21019,H21019,F,61.0,606.585796607797,No
21019,21020,H21020,M,31.0,203.0,No
21020,21021,H21021,F,55.812658936611996,606.585796607797,Yes
21021,21022,H21022,M,57.0,515.0,Yes
21022,21023,H21023,F,55.812658936611996,606.585796607797,No
21023,21024,H21024,M,59.0,666.0,No
21024,21025,H21025,M,64.0,850.0,Yes
21025,21026,H21026,F,61.0,710.0,Yes
21026,21027,H21027,M,68.0,1032.0,No
21027,21028,H21028,F,55.812658936611996,506.0,Yes
21028,21029,H21029,F,65.0,897.0,Yes
21029,21030,H21030,M,55.812658936611996,809.0,Yes
21030,21031,H21031,M,55.812658936611996,716.0,No
21031,21032,H21032,F,55.812658936611996,606.585796607797,No
21032,21033,H21033,M,55.812658936611996,606.585796607797,No
21033,21034,H21034,M,55.812658936611996,606.585796607797,Yes
21034,21035,H21035,F,55.812658936611996,213.0,No
21035,21036,H21036,F,55.812658936611996,606.585796607797,No
21036,21037,H21037,F,32.0,204.0,Yes
21037,21038,H21038,M,59.0,667.0,Yes
21038,21039,H21039,F,55.812658936611996,606.585796607797,Yes
21039,21040,H21040,F,58.0,606.585796607797,Yes
21040,21041,H21041,M,54.0,460.0,Yes
21041,21042,H21042,F,64.0,899.0,No
21042,21043,H21043,M,64.0,848.0,Yes
21044,21045,H21045,F,55.812658936611996,1126.0,No
21045,21046,H21046,M,55.812658936611996,393.0,Yes
21046,21047,H21047,M,59.0,641.0,Yes
21047,21048,H21048,M,55.812658936611996,444.0,No
21048,21049,H21049,M,58.0,601.0,Yes
21049,21050,H21050,F,60.0,600.0,No
21050,21051,H21051,M,35.0,257.0,Yes
21051,21052,H21052,F,60.0,606.585796607797,Yes
21052,21053,H21053,M,45.0,606.585796607797,Yes
21053,21054,H21054,F,55.812658936611996,257.0,Yes
21054,21055,H21055,F,60.0,675.0,No
21055,21056,H21056,M,55.812658936611996,606.585796607797,Yes
21056,21057,H21057,M,55.812658936611996,497.0,Yes
21057,21058,H21058,M,71.0,606.585796607797,No
21058,21059,H21059,F,55.812658936611996,606.585796607797,Yes
21059,21060,H21060,F,41.0,606.585796607797,Yes
21060,21061,H21061,M,53.0,454.0,Yes
21061,21062,H21062,M,60.0,606.585796607797,Yes
21062,21063,H21063,M,46.0,358.0,Yes
21063,21064,H21064,M,43.0,322.0,No
21064,21065,H21065,F,64.0,873.0,Yes
21066,21067,H21067,F,55.812658936611996,512.0,Yes
21067,21068,H21068,F,48.0,355.0,No
21068,21069,H21069,M,62.0,606.585796607797,No
21069,21070,H21070,F,46.0,358.0,Yes
21070,21071,H21071,F,55.812658936611996,662.0,No
21071,21072,H21072,F,55.812658936611996,529.0,Yes
21072,21073,H21073,M,55.812658936611996,606.585796607797,Yes
21073,21074,H21074,F,55.812658936611996,606.585796607797,No
21074,21075,H21075,M,37.0,250.0,Yes
21075,21076,H21076,M,55.812658936611996,606.585796607797,Yes
21076,21077,H21077,F,55.812658936611996,606.585796607797,Yes
21077,21078,H21078,F,55.812658936611996,778.0,Yes
21078,21079,H21079,M,61.0,795.0,No
21079,21080,H21080,F,63.0,747.0,No
21080,21081,H21081,M,49.0,606.585796607797,No
21081,21082,H21082,M,55.812658936611996,606.585796607797,No
21082,21083,H21083,M,55.812658936611996,528.0,No
21083,21084,H21084,M,59.0,608.0,No
21084,21085,H21085,M,58.0,697.0,No
21085,21086,H21086,M,43.0,345.0,No
21086,21087,H21087,F,55.812658936611996,606.585796607797,No
21087,21088,H21088,F,64.0,606.585796607797,Yes
21088,21089,H21089,M,62.0,606.585796607797,Yes
21089,21090,H21090,F,47.0,366.0,Yes
21090,21091,H21091,F,58.0,606.585796607797,No
21091,21092,H21092,F,55.812658936611996,334.0,Yes
21092,21093,H21093,M,64.0,817.0,No
21095,21096,H21096,F,55.812658936611996,606.585796607797,No
21096,21097,H21097,F,62.0,745.0,No
21097,21098,H21098,M,64.0,832.0,Yes
21098,21099,H21099,F,44.0,330.0,No
21099,21100,H21100,M,55.812658936611996,606.585796607797,No
21100,21101,H21101,M,55.812658936611996,319.0,Yes
21101,21102,H21102,M,55.812658936611996,496.0,No
21102,21103,H21103,M,55.812658936611996,449.0,No
21103,21104,H21104,M,60.0,667.0,No
21104,21105,H21105,F,60.0,633.0,No
21105,21106,H21106,F,65.0,824.0,Yes
21106,21107,H21107,M,55.812658936611996,1143.0,Yes
21108,21109,H21109,F,57.0,524.0,Yes
21109,21110,H21110,M,28.0,187.0,Yes
21110,21111,H21111,F,55.0,500.0,Yes
21111,21112,H21112,M,61.0,800.0,No
21112,21113,H21113,F,28.0,210.0,Yes
21113,21114,H21114,F,43.0,312.0,No
21114,21115,H21115,M,55.812658936611996,377.0,Yes
21115,21116,H21116,M,53.0,479.0,Yes
21117,21118,H21118,F,28.0,606.585796607797,Yes
21118,21119,H21119,M,64.0,606.585796607797,No
21119,21120,H21120,F,65.0,865.0,No
21120,21121,H21121,M,55.812658936611996,606.585796607797,No
21121,21122,H21122,F,60.0,626.0,No
21122,21123,H21123,M,54.0,606.585796607797,Yes
21123,21124,H21124,F,56.0,556.0,No
21124,21125,H21125,M,55.812658936611996,747.0,Yes
21125,21126,H21126,M,55.812658936611996,606.585796607797,Yes
21126,21127,H21127,M,33.0,241.0,No
21127,21128,H21128,F,63.0,772.0,Yes
21128,21129,H21129,F,50.0,409.0,Yes
21129,21130,H21130,F,64.0,811.0,Yes
21130,21131,H21131,F,55.812658936611996,606.585796607797,Yes
21131,21132,H21132,M,64.0,606.585796607797,Yes
21132,21133,H21133,M,55.812658936611996,381.0,No
21133,21134,H21134,M,59.0,630.0,No
21134,21135,H21135,M,61.0,758.0,No
21135,21136,H21136,F,63.0,744.0,Yes
21136,21137,H21137,F,55.812658936611996,606.585796607797,Yes
21137,21138,H21138,F,55.812658936611996,606.585796607797,No
21138,21139,H21139,F,53.0,486.0,Yes
21139,21140,H21140,F,55.812658936611996,578.0,Yes
21140,21141,H21141,M,55.812658936611996,643.0,No
21141,21142,H21142,F,65.0,606.585796607797,Yes
21142,21143,H21143,M,55.812658936611996,606.585796607797,Yes
21143,21144,H21144,M,56.0,572.0,No
21144,21145,H21145,M,57.0,552.0,Yes
21145,21146,H21146,M,55.812658936611996,472.0,No
21146,21147,H21147,M,68.0,606.585796607797,No
21147,21148,H21148,F,67.0,606.585796607797,Yes
21149,21150,H21150,M,45.0,324.0,No
21150,21151,H21151,M,59.0,602.0,Yes
21151,21152,H21152,M,55.812658936611996,606.585796607797,Yes
21152,21153,H21153,F,55.812658936611996,606.585796607797,No
21153,21154,H21154,M,70.0,1132.0,No
21154,21155,H21155,F,32.0,210.0,No
21155,21156,H21156,M,55.812658936611996,606.585796607797,No
21156,21157,H21157,F,44.0,308.0,Yes
21157,21158,H21158,F,55.812658936611996,859.0,Yes
21158,21159,H21159,F,55.812658936611996,661.0,Yes
21159,21160,H21160,F,54.0,456.0,Yes
21160,21161,H21161,F,59.0,664.0,No
21161,21162,H21162,F,55.812658936611996,606.585796607797,Yes
21164,21165,H21165,M,72.0,606.585796607797,No
21165,21166,H21166,M,62.0,606.585796607797,Yes
21166,21167,H21167,F,60.0,664.0,Yes
21167,21168,H21168,F,63.0,720.0,No
21168,21169,H21169,M,69.0,606.585796607797,Yes
21169,21170,H21170,F,68.0,985.0,No
21170,21171,H21171,F,71.0,1143.0,Yes
21172,21173,H21173,F,55.812658936611996,870.0,Yes
21173,21174,H21174,F,55.812658936611996,880.0,Yes
21174,21175,H21175,M,59.0,606.585796607797,No
21175,21176,H21176,F,62.0,606.585796607797,No
21176,21177,H21177,M,43.0,305.0,No
21177,21178,H21178,F,63.0,723.0,No
21178,21179,H21179,F,55.812658936611996,606.585796607797,Yes
21179,21180,H21180,M,57.0,514.0,Yes
21180,21181,H21181,M,69.0,1062.0,No
21181,21182,H21182,F,55.812658936611996,389.0,No
21182,21183,H21183,F,45.0,349.0,Yes
21183,21184,H21184,F,55.812658936611996,606.0,Yes
21184,21185,H21185,M,52.0,444.0,No
21185,21186,H21186,M,55.812658936611996,331.0,Yes
21186,21187,H21187,F,45.0,339.0,No
21187,21188,H21188,M,47.0,606.585796607797,Yes
21188,21189,H21189,F,59.0,619.0,No
21189,21190,H21190,M,57.0,548.0,No
21190,21191,H21191,M,62.0,715.0,Yes
21191,21192,H21192,F,65.0,800.0,Yes
21192,21193,H21193,F,55.812658936611996,606.585796607797,No
21193,21194,H21194,F,62.0,606.585796607797,Yes
21194,21195,H21195,M,45.0,302.0,Yes
21195,21196,H21196,M,63.0,786.0,No
21196,21197,H21197,M,57.0,581.0,Yes
21197,21198,H21198,M,59.0,606.585796607797,No
21198,21199,H21199,F,54.0,606.585796607797,Yes
21199,21200,H21200,M,55.812658936611996,606.585796607797,No
21200,21201,H21201,M,55.812658936611996,394.0,No
21201,21202,H21202,F,60.0,669.0,Yes
21202,21203,H21203,M,55.812658936611996,734.0,Yes
21203,21204,H21204,F,59.0,606.585796607797,Yes
21204,21205,H21205,M,65.0,606.585796607797,No
21205,21206,H21206,M,59.0,661.0,No
21206,21207,H21207,M,55.812658936611996,905.0,Yes
21207,21208,H21208,F,42.0,606.585796607797,Yes
21208,21209,H21209,M,47.0,364.0,No
21209,21210,H21210,M,40.0,606.585796607797,Yes
21210,21211,H21211,M,57.0,510.0,Yes
21211,21212,H21212,F,61.0,722.0,Yes
21212,21213,H21213,F,56.0,606.585796607797,No
21213,21214,H21214,M,48.0,606.585796607797,Yes
21214,21215,H21215,F,55.812658936611996,1112.0,No
21215,21216,H21216,M,64.0,894.0,No
21216,21217,H21217,F,55.812658936611996,706.0,No
21217,21218,H21218,F,55.812658936611996,606.585796607797,Yes
21218,21219,H21219,F,65.0,849.0,No
21219,21220,H21220,F,37.0,606.585796607797,No
21220,21221,H21221,M,52.0,441.0,No
21222,21223,H21223,M,55.812658936611996,606.585796607797,No
21223,21224,H21224,M,60.0,638.0,No
21224,21225,H21225,M,55.812658936611996,839.0,No
21225,21226,H21226,M,54.0,494.0,No
21226,21227,H21227,F,66.0,933.0,No
21228,21229,H21229,M,62.0,759.0,No
21229,21230,H21230,F,58.0,694.0,No
21230,21231,H21231,M,55.812658936611996,606.585796607797,No
21231,21232,H21232,F,63.0,782.0,Yes
21232,21233,H21233,F,55.812658936611996,606.585796607797,Yes
21233,21234,H21234,F,65.0,830.0,Yes
21234,21235,H21235,M,64.0,865.0,Yes
21235,21236,H21236,F,31.0,207.0,Yes
21236,21237,H21237,M,55.812658936611996,606.585796607797,Yes
21237,21238,H21238,M,60.0,606.585796607797,No
21239,21240,H21240,F,55.812658936611996,730.0,Yes
21240,21241,H21241,M,55.0,606.585796607797,Yes
21241,21242,H21242,F,45.0,606.585796607797,No
21242,21243,H21243,F,69.0,1009.0,Yes
21243,21244,H21244,M,65.0,804.0,No
21244,21245,H21245,F,64.0,855.0,No
21245,21246,H21246,M,62.0,794.0,No
21246,21247,H21247,M,55.812658936611996,606.585796607797,Yes
21247,21248,H21248,M,62.0,606.585796607797,Yes
21248,21249,H21249,M,55.812658936611996,254.0,Yes
21249,21250,H21250,F,64.0,862.0,Yes
21250,21251,H21251,M,58.0,667.0,Yes
21251,21252,H21252,M,55.812658936611996,606.585796607797,No
21252,21253,H21253,F,46.0,364.0,No
21253,21254,H21254,M,57.0,539.0,No
21254,21255,H21255,M,60.0,660.0,Yes
21256,21257,H21257,F,55.812658936611996,606.585796607797,Yes
21257,21258,H21258,F,58.0,679.0,No
21258,21259,H21259,M,61.0,720.0,Yes
21259,21260,H21260,F,45.0,317.0,No
21260,21261,H21261,M,56.0,548.0,Yes
21261,21262,H21262,M,43.0,309.0,Yes
21262,21263,H21263,F,58.0,680.0,Yes
21263,21264,H21264,F,32.0,191.0,No
21265,21266,H21266,M,29.0,211.0,No
21266,21267,H21267,M,45.0,331.0,Yes
21267,21268,H21268,M,59.0,651.0,Yes
21269,21270,H21270,M,56.0,532.0,No
21270,21271,H21271,M,55.812658936611996,337.0,No
21271,21272,H21272,M,55.812658936611996,646.0,No
21272,21273,H21273,M,43.0,328.0,Yes
21273,21274,H21274,M,55.812658936611996,606.585796607797,Yes
21274,21275,H21275,F,55.812658936611996,606.585796607797,No
21275,21276,H21276,F,56.0,566.0,Yes
21276,21277,H21277,F,55.812658936611996,765.0,No
21277,21278,H21278,F,55.812658936611996,374.0,Yes
21278,21279,H21279,M,41.0,260.0,Yes
21281,21282,H21282,F,55.812658936611996,606.585796607797,Yes
21282,21283,H21283,M,48.0,351.0,Yes
21283,21284,H21284,M,55.812658936611996,921.0,Yes
21284,21285,H21285,F,55.812658936611996,606.585796607797,No
21285,21286,H21286,F,60.0,600.0,Yes
21286,21287,H21287,F,58.0,615.0,Yes
21287,21288,H21288,F,55.812658936611996,297.0,Yes
21288,21289,H21289,M,64.0,606.585796607797,Yes
21289,21290,H21290,F,57.0,553.0,Yes
21290,21291,H21291,M,69.0,1050.0,Yes
21291,21292,H21292,F,55.812658936611996,801.0,No
21292,21293,H21293,F,62.0,606.585796607797,No
21293,21294,H21294,M,65.0,882.0,Yes
21294,21295,H21295,F,61.0,767.0,No
21295,21296,H21296,F,55.812658936611996,606.585796607797,No
21296,21297,H21297,M,55.812658936611996,621.0,No
21297,21298,H21298,M,55.812658936611996,1188.0,Yes
21298,21299,H21299,F,31.0,185.0,Yes
21299,21300,H21300,M,57.0,503.0,Yes
21300,21301,H21301,F,42.0,606.585796607797,No
21301,21302,H21302,M,55.812658936611996,606.585796607797,No
21302,21303,H21303,F,55.812658936611996,606.585796607797,No
21304,21305,H21305,M,55.812658936611996,403.0,No
21305,21306,H21306,M,55.812658936611996,606.585796607797,No
21306,21307,H21307,M,64.0,849.0,No
21307,21308,H21308,F,55.812658936611996,606.585796607797,No
21309,21310,H21310,F,59.0,695.0,Yes
